partition,pair_key,distance_bin,distance_bin_nm,distance_mid_nm,near_pair_count,connected_near_pair_count,syn_count_sum,connected_syn_count_sum,fraction_connected,fraction_ci_low,fraction_ci_high
pre_neuropil,AOTU_R | SIP_L,11,1100-1200,1150.0,74,3,5.0,5.0,0.04054054054054054,0.01388217957959554,0.1125489318055764
pre_neuropil,ATL_L | MB_ML_L,1,100-200,150.0,94,2,3.0,3.0,0.02127659574468085,0.005854213528540098,0.07429165489552492
pre_neuropil,ATL_L | MB_ML_L,3,300-400,350.0,87,2,2.0,2.0,0.022988505747126436,0.006326952471398799,0.07999473274770788
pre_neuropil,ATL_L | MB_ML_L,9,900-1000,950.0,115,0,0.0,0.0,0.0,0.0,0.03232538101136302
pre_neuropil,ATL_L | SLP_L,2,200-300,250.0,221,14,20.0,20.0,0.06334841628959276,0.03810647185960824,0.10351144937916609
pre_neuropil,ATL_L | SLP_L,8,800-900,850.0,242,4,4.0,4.0,0.01652892561983471,0.00644596454774005,0.04172163605362278
pre_neuropil,ATL_L | SLP_L,10,1000-1100,1050.0,221,4,16.0,16.0,0.01809954751131222,0.007060393321571233,0.045606017164744474
pre_neuropil,ATL_L | SLP_L,18,1800-1900,1850.0,203,0,0.0,0.0,0.0,0.0,0.018572666233484945
pre_neuropil,ATL_R | SLP_R,1,100-200,150.0,398,29,41.0,41.0,0.0728643216080402,0.05120865415640036,0.10268681112146036
pre_neuropil,ATL_R | SLP_R,14,1400-1500,1450.0,187,3,3.0,3.0,0.016042780748663103,0.005470637462600011,0.046098831667820195
pre_neuropil,AVLP_L | MB_ML_L,0,0-100,50.0,218,40,135.0,135.0,0.1834862385321101,0.13773800392440438,0.24019652233216793
pre_neuropil,AVLP_L | MB_ML_L,1,100-200,150.0,141,9,16.0,16.0,0.06382978723404255,0.03394088582358967,0.11685557044311823
pre_neuropil,AVLP_L | MB_ML_L,4,400-500,450.0,133,7,8.0,8.0,0.05263157894736842,0.025725400701750632,0.10465600378343515
pre_neuropil,AVLP_L | MB_ML_L,5,500-600,550.0,133,3,14.0,14.0,0.022556390977443608,0.0077002833384402225,0.06421936682642192
pre_neuropil,AVLP_L | MB_ML_L,12,1200-1300,1250.0,353,3,3.0,3.0,0.0084985835694051,0.0028943591688192234,0.02468538489689509
pre_neuropil,AVLP_R | FB,4,400-500,450.0,115,10,18.0,18.0,0.08695652173913043,0.047917980164869006,0.15269863893147434
pre_neuropil,AVLP_R | FB,7,700-800,750.0,109,7,10.0,10.0,0.06422018348623854,0.03145324596985614,0.12665865602373488
pre_neuropil,AVLP_R | FB,8,800-900,850.0,104,2,2.0,2.0,0.019230769230769232,0.0052896007240565805,0.06742445396355932
pre_neuropil,AVLP_R | FB,9,900-1000,950.0,125,5,7.0,7.0,0.04,0.01720435534409861,0.09022678490873898
pre_neuropil,AVLP_R | MB_ML_L,1,100-200,150.0,49,6,6.0,6.0,0.12244897959183673,0.057347477598098245,0.2424466240188096
pre_neuropil,AVLP_R | MB_ML_L,7,700-800,750.0,52,0,0.0,0.0,0.0,0.0,0.06879459041288215
pre_neuropil,AVLP_R | MB_ML_L,13,1300-1400,1350.0,128,3,5.0,5.0,0.0234375,0.008002271440112167,0.06664488090027204
pre_neuropil,AVLP_R | MB_ML_L,15,1500-1600,1550.0,166,0,0.0,0.0,0.0,0.0,0.022618722386034986
pre_neuropil,AVLP_R | MB_ML_L,18,1800-1900,1850.0,188,0,0.0,0.0,0.0,1.734723475976807e-18,0.020024853837749476
pre_neuropil,AVLP_R | MB_ML_R,3,300-400,350.0,110,15,18.0,18.0,0.13636363636363635,0.0844108182606438,0.2128583698041761
pre_neuropil,AVLP_R | MB_ML_R,10,1000-1100,1050.0,214,1,1.0,1.0,0.004672897196261682,0.000825336666477253,0.025990478127391317
pre_neuropil,AVLP_R | WED_L,8,800-900,850.0,488,40,89.0,89.0,0.08196721311475409,0.060770084332951085,0.10969455306250306
pre_neuropil,EB | GA_L,2,200-300,250.0,77,16,21.0,21.0,0.2077922077922078,0.13214965937388248,0.3112062366004674
pre_neuropil,EB | GA_L,7,700-800,750.0,64,2,2.0,2.0,0.03125,0.00861195771251659,0.10697493882294247
pre_neuropil,EB | GA_L,12,1200-1300,1250.0,53,0,0.0,0.0,0.0,0.0,0.06758430445307662
pre_neuropil,EB | MB_ML_L,0,0-100,50.0,66,15,35.0,35.0,0.22727272727272727,0.14285105087244676,0.34169684035570386
pre_neuropil,EB | MB_ML_L,16,1600-1700,1650.0,399,0,0.0,0.0,0.0,0.0,0.009536254448398576
pre_neuropil,EB | PB,11,1100-1200,1150.0,124,6,9.0,9.0,0.04838709677419355,0.022362105662260094,0.1015537401969907
pre_neuropil,EB | PB,12,1200-1300,1250.0,107,9,11.0,11.0,0.08411214953271028,0.04488143661320618,0.15217093361602183
pre_neuropil,EB | PB,14,1400-1500,1450.0,88,2,2.0,2.0,0.022727272727272728,0.00625479714413793,0.07912699062959425
pre_neuropil,EB | PB,18,1800-1900,1850.0,92,2,2.0,2.0,0.021739130434782608,0.005981915837670909,0.0758364177460756
pre_neuropil,FB | FLA_R,7,700-800,750.0,140,4,5.0,5.0,0.02857142857142857,0.011165596206339352,0.07115829340556709
pre_neuropil,FB | FLA_R,9,900-1000,950.0,149,1,1.0,1.0,0.006711409395973154,0.001185682097755037,0.03703427895996747
pre_neuropil,FB | FLA_R,15,1500-1600,1550.0,190,2,2.0,2.0,0.010526315789473684,0.002891397427700084,0.0375622513246833
pre_neuropil,FB | FLA_R,17,1700-1800,1750.0,196,1,1.0,1.0,0.00510204081632653,0.0009011807600492975,0.028329970311599444
pre_neuropil,FB | IB_L,7,700-800,750.0,206,0,0.0,0.0,0.0,0.0,0.018307142149125814
pre_neuropil,FB | IB_R,13,1300-1400,1350.0,338,4,9.0,9.0,0.011834319526627219,0.004611421739945311,0.030029183733466934
pre_neuropil,FB | IB_R,14,1400-1500,1450.0,303,1,1.0,1.0,0.0033003300330033004,0.0005828120523523866,0.018455023756090795
pre_neuropil,FB | IB_R,16,1600-1700,1650.0,316,1,1.0,1.0,0.0031645569620253164,0.0005588262213099757,0.017705214478836596
pre_neuropil,FB | ICL_L,3,300-400,350.0,279,11,15.0,15.0,0.03942652329749104,0.02215516663011796,0.0692090457063983
pre_neuropil,FB | ICL_L,5,500-600,550.0,250,7,13.0,13.0,0.028,0.013627884857773491,0.056658466945870976
pre_neuropil,FB | ICL_R,7,700-800,750.0,213,1,1.0,1.0,0.004694835680751174,0.0008292137381074073,0.026110266509225207
pre_neuropil,FB | MB_VL_R,0,0-100,50.0,150,35,74.0,74.0,0.23333333333333334,0.17282533850374257,0.3071592690406407
pre_neuropil,FB | NO,11,1100-1200,1150.0,275,0,0.0,0.0,0.0,0.0,0.013776997406412816
pre_neuropil,FB | SAD,1,100-200,150.0,201,17,41.0,41.0,0.0845771144278607,0.05347446225470143,0.13126145076296686
pre_neuropil,FB | SAD,7,700-800,750.0,116,3,3.0,3.0,0.02586206896551724,0.008833727838516187,0.07328800618372651
pre_neuropil,FB | SAD,14,1400-1500,1450.0,134,1,1.0,1.0,0.007462686567164179,0.0013185304171489005,0.04106054817741181
pre_neuropil,FB | SAD,16,1600-1700,1650.0,151,2,4.0,4.0,0.013245033112582781,0.003639736608919388,0.047002984726949
pre_neuropil,FB | SAD,19,1900-2000,1950.0,172,0,0.0,0.0,0.0,0.0,0.021846934968744597
pre_neuropil,GNG | MB_ML_L,2,200-300,250.0,86,10,20.0,20.0,0.11627906976744186,0.06439976494342571,0.200973959478223
pre_neuropil,GNG | MB_ML_L,7,700-800,750.0,112,5,7.0,7.0,0.044642857142857144,0.019216974525702958,0.1002703253734697
pre_neuropil,GNG | MB_ML_L,8,800-900,850.0,119,1,1.0,1.0,0.008403361344537815,0.0014849048183694993,0.04606901828259955
pre_neuropil,GNG | MB_ML_L,9,900-1000,950.0,135,1,1.0,1.0,0.007407407407407408,0.0013087545613434844,0.040765090741505236
pre_neuropil,GNG | MB_ML_L,15,1500-1600,1550.0,264,0,0.0,0.0,0.0,0.0,0.014342805598532862
pre_neuropil,GNG | MB_ML_L,18,1800-1900,1850.0,289,0,0.0,0.0,0.0,0.0,0.013118354769267754
pre_neuropil,GNG | MB_ML_R,1,100-200,150.0,41,4,4.0,4.0,0.0975609756097561,0.0385964597529614,0.22547975519030555
pre_neuropil,GNG | MB_ML_R,6,600-700,650.0,44,1,1.0,1.0,0.022727272727272728,0.004023148385637013,0.11807979131537633
pre_neuropil,GNG | MB_ML_R,7,700-800,750.0,56,2,2.0,2.0,0.03571428571428571,0.009849218502577639,0.12119005852210082
pre_neuropil,GNG | MB_ML_R,13,1300-1400,1350.0,130,2,2.0,2.0,0.015384615384615385,0.0042291172310416104,0.054359542796931754
pre_neuropil,GNG | MB_ML_R,15,1500-1600,1550.0,159,0,0.0,0.0,0.0,0.0,0.023591023423989943
pre_neuropil,GNG | MB_ML_R,17,1700-1800,1750.0,185,1,1.0,1.0,0.005405405405405406,0.0009548003385717804,0.0299790616918283
pre_neuropil,IB_L | MB_ML_L,0,0-100,50.0,119,3,5.0,5.0,0.025210084033613446,0.00861007531151179,0.07150610682874037
pre_neuropil,IB_L | MB_ML_L,3,300-400,350.0,53,1,2.0,2.0,0.018867924528301886,0.003338367386749398,0.09943143501149412
pre_neuropil,IB_L | MB_ML_L,4,400-500,450.0,75,1,2.0,2.0,0.013333333333333334,0.002357490433136912,0.07173537424743781
pre_neuropil,IB_L | MB_ML_L,16,1600-1700,1650.0,161,0,0.0,0.0,0.0,0.0,0.023304796847397745
pre_neuropil,IB_L | PVLP_L,6,600-700,650.0,175,5,13.0,13.0,0.02857142857142857,0.012264270311919512,0.06513159284296167
pre_neuropil,IB_L | PVLP_L,12,1200-1300,1250.0,175,2,3.0,3.0,0.011428571428571429,0.0031396763424969137,0.04070694547256177
pre_neuropil,IB_L | PVLP_L,19,1900-2000,1950.0,168,2,3.0,3.0,0.011904761904761904,0.003270740864736929,0.04236198136317528
pre_neuropil,IB_R | MB_ML_R,16,1600-1700,1650.0,171,0,0.0,0.0,0.0,0.0,0.021971887697207072
pre_neuropil,IB_R | MB_ML_R,19,1900-2000,1950.0,204,0,0.0,0.0,0.0,0.0,0.01848330651804066
pre_neuropil,ICL_L | MB_ML_L,3,300-400,350.0,190,2,2.0,2.0,0.010526315789473684,0.002891397427700084,0.0375622513246833
pre_neuropil,ICL_R | MB_ML_R,4,400-500,450.0,108,1,1.0,1.0,0.009259259259259259,0.0016363187318928635,0.05059469369997506
pre_neuropil,ICL_R | MB_ML_R,11,1100-1200,1150.0,424,0,0.0,0.0,0.0,0.0,0.008979024012625233
pre_neuropil,LAL_L | SLP_R,9,900-1000,950.0,202,5,12.0,12.0,0.024752475247524754,0.010617920326280669,0.05662601870256481
pre_neuropil,LAL_L | SLP_R,10,1000-1100,1050.0,190,6,10.0,10.0,0.031578947368421054,0.014551485760764173,0.06717297379796831
pre_neuropil,LAL_R | SLP_L,6,600-700,650.0,131,9,10.0,10.0,0.06870229007633588,0.03656213057709769,0.12541755521719722
pre_neuropil,LAL_R | SLP_L,17,1700-1800,1750.0,141,2,2.0,2.0,0.014184397163120567,0.003898449814560761,0.05024069253128463
pre_neuropil,LAL_R | SLP_R,18,1800-1900,1850.0,332,1,2.0,2.0,0.0030120481927710845,0.0005318848031911176,0.016862029470680853
pre_neuropil,LA_L | LOP_L,9,900-1000,950.0,176,0,0.0,0.0,0.0,1.734723475976807e-18,0.021361019919751596
pre_neuropil,LA_L | PLP_L,15,1500-1600,1550.0,79,1,2.0,2.0,0.012658227848101266,0.002237936230769212,0.06827736043177712
pre_neuropil,LA_L | PLP_L,19,1900-2000,1950.0,51,0,0.0,0.0,0.0,0.0,0.07004901388726806
pre_neuropil,LA_R | LOP_R,6,600-700,650.0,353,3,3.0,3.0,0.0084985835694051,0.0028943591688192234,0.02468538489689509
pre_neuropil,LA_R | LOP_R,15,1500-1600,1550.0,381,1,1.0,1.0,0.0026246719160104987,0.0004634574653101693,0.014715774717489196
pre_neuropil,LA_R | PLP_R,15,1500-1600,1550.0,244,0,0.0,0.0,0.0,0.0,0.015500222722900431
pre_neuropil,LA_R | PLP_R,17,1700-1800,1750.0,205,1,1.0,1.0,0.004878048780487805,0.0008615928370303404,0.027109845803547014
pre_neuropil,MB_CA_R | MB_VL_R,5,500-600,550.0,135,23,85.0,85.0,0.17037037037037037,0.11629252791371228,0.24268921819120157
pre_neuropil,MB_CA_R | MB_VL_R,16,1600-1700,1650.0,111,4,12.0,12.0,0.036036036036036036,0.014101074357880557,0.08901138663186531
pre_neuropil,MB_ML_L | ME_L,4,400-500,450.0,94,7,10.0,10.0,0.07446808510638298,0.03653811601751902,0.14581376702609433
pre_neuropil,MB_ML_L | ME_L,8,800-900,850.0,110,3,6.0,6.0,0.02727272727272727,0.009317801045153465,0.07713214343911239
pre_neuropil,MB_ML_L | ME_L,9,900-1000,950.0,135,4,9.0,9.0,0.02962962962962963,0.011581269352682073,0.0737072896959028
pre_neuropil,MB_ML_R | MB_PED_L,3,300-400,350.0,121,44,63.0,63.0,0.36363636363636365,0.28334374042402055,0.45232129430799184
pre_neuropil,MB_ML_R | MB_PED_L,16,1600-1700,1650.0,55,0,0.0,0.0,0.0,0.0,0.06528714378942788
pre_neuropil,MB_ML_R | SCL_R,0,0-100,50.0,240,26,129.0,129.0,0.10833333333333334,0.07500808095929623,0.15399960271732005
pre_neuropil,MB_ML_R | SCL_R,5,500-600,550.0,140,2,3.0,3.0,0.014285714285714285,0.003926358459994089,0.05058916417045497
pre_neuropil,MB_ML_R | SCL_R,10,1000-1100,1050.0,277,0,0.0,0.0,0.0,0.0,0.01367888517940362
pre_neuropil,MB_ML_R | SPS_R,3,300-400,350.0,57,8,9.0,9.0,0.14035087719298245,0.07287189227128285,0.25324707895892806
pre_neuropil,MB_ML_R | SPS_R,4,400-500,450.0,67,5,8.0,8.0,0.07462686567164178,0.032295572977927914,0.16309244762013875
pre_neuropil,MB_ML_R | SPS_R,7,700-800,750.0,80,4,4.0,4.0,0.05,0.01961323712729557,0.121624525510822
pre_neuropil,MB_ML_R | SPS_R,13,1300-1400,1350.0,127,1,1.0,1.0,0.007874015748031496,0.001391276231238591,0.04325507477639201
pre_neuropil,MB_ML_R | SPS_R,14,1400-1500,1450.0,159,0,0.0,0.0,0.0,0.0,0.023591023423989943
pre_neuropil,MB_VL_R | SIP_R,12,1200-1300,1250.0,45,0,0.0,0.0,0.0,0.0,0.07865426194064076
pre_neuropil,MB_VL_R | SIP_R,13,1300-1400,1350.0,58,0,0.0,0.0,0.0,0.0,0.062119996895293766
pre_neuropil,MB_VL_R | SIP_R,18,1800-1900,1850.0,85,0,0.0,0.0,0.0,0.0,0.04324100421424198
pre_neuropil,MB_VL_R | SLP_R,1,100-200,150.0,227,55,93.0,93.0,0.2422907488986784,0.1911396135381131,0.30201933181662366
pre_neuropil,MB_VL_R | SLP_R,9,900-1000,950.0,144,6,6.0,6.0,0.041666666666666664,0.01923362439471795,0.0879188955996544
pre_neuropil,ME_R | SIP_R,0,0-100,50.0,229,43,63.0,63.0,0.18777292576419213,0.14249776630824343,0.24335081057836103
pre_neuropil,ME_R | SIP_R,6,600-700,650.0,99,6,7.0,7.0,0.06060606060606061,0.028069414889737465,0.12596941764495667
pre_neuropil,ME_R | SIP_R,8,800-900,850.0,110,4,4.0,4.0,0.03636363636363636,0.014230080586686157,0.08978813419595918
pre_neuropil,ME_R | SIP_R,11,1100-1200,1150.0,95,2,8.0,8.0,0.021052631578947368,0.0057923854515239195,0.07354263138349293
pre_neuropil,PB | PB,1,100-200,150.0,522,269,1025.0,1025.0,0.5153256704980843,0.47249717457305523,0.5579302393097568
pre_neuropil,PB | PB,18,1800-1900,1850.0,25,4,4.0,4.0,0.16,0.06403347608577989,0.34654013980238163
pre_neuropil,PB | SPS_R,0,0-100,50.0,280,31,82.0,82.0,0.11071428571428571,0.0791007287559673,0.15286526918091017
pre_neuropil,PB | SPS_R,5,500-600,550.0,137,3,5.0,5.0,0.021897810218978103,0.0074746229459378005,0.06240245882535704
pre_neuropil,PB | SPS_R,14,1400-1500,1450.0,219,3,4.0,4.0,0.0136986301369863,0.004669426392183703,0.03949467941211854
pre_neuropil,PB | SPS_R,15,1500-1600,1550.0,199,3,3.0,3.0,0.01507537688442211,0.005139909827913115,0.04337873723462238
pre_neuropil,PVLP_R | SMP_L,1,100-200,150.0,198,16,32.0,32.0,0.08080808080808081,0.05034986559353044,0.1272230430635551
pre_neuropil,PVLP_R | SMP_L,5,500-600,550.0,105,5,11.0,11.0,0.047619047619047616,0.020508863227294692,0.10666310043365843
pre_neuropil,PVLP_R | SMP_L,10,1000-1100,1050.0,111,4,4.0,4.0,0.036036036036036036,0.014101074357880557,0.08901138663186531
pre_neuropil,PVLP_R | SMP_L,14,1400-1500,1450.0,113,2,5.0,5.0,0.017699115044247787,0.004867129823876968,0.06224595318765318
pre_neuropil,SIP_L | SIP_L,15,1500-1600,1550.0,138,4,4.0,4.0,0.028985507246376812,0.011328232574981004,0.07215644328879944
pre_neuropil,VES_L | VES_L,9,900-1000,950.0,451,57,139.0,139.0,0.12638580931263857,0.09884115190813944,0.16024157051654644
pre_neuropil,VES_L | VES_L,17,1700-1800,1750.0,295,9,14.0,14.0,0.030508474576271188,0.0161318806146091,0.05695566810685404
pre_neuropil,VES_L | WED_L,3,300-400,350.0,96,24,58.0,58.0,0.25,0.17413849417796745,0.3450999795644406
pre_neuropil,VES_L | WED_L,7,700-800,750.0,77,9,38.0,38.0,0.11688311688311688,0.06272491064586314,0.20745281963161774
pre_neuropil,VES_L | WED_L,11,1100-1200,1150.0,60,5,10.0,10.0,0.08333333333333333,0.03611992405048589,0.18069168468112481
pre_neuropil,VES_L | WED_L,13,1300-1400,1350.0,64,0,0.0,0.0,0.0,0.0,0.056626022971156334
pre_neuropil,VES_L | WED_L,18,1800-1900,1850.0,66,1,3.0,3.0,0.015151515151515152,0.0026795715344567483,0.08096112398225534
pre_neuropil,WED_L | WED_L,1,100-200,150.0,250,116,472.0,472.0,0.464,0.40319218878090557,0.5258974482210673
pre_neuropil,WED_L | WED_L,2,200-300,250.0,124,32,110.0,110.0,0.25806451612903225,0.18913496820248343,0.3415342349364009
pre_neuropil,WED_L | WED_L,3,300-400,350.0,130,51,221.0,221.0,0.3923076923076923,0.3126200051001405,0.4781774749060758
pre_neuropil,WED_L | WED_L,6,600-700,650.0,77,11,33.0,33.0,0.14285714285714285,0.08168247823927464,0.2379747279515974
pre_neuropil,WED_L | WED_L,8,800-900,850.0,85,12,34.0,34.0,0.1411764705882353,0.08264151586335423,0.230743204808043
pre_neuropil,WED_L | WED_L,9,900-1000,950.0,79,5,6.0,6.0,0.06329113924050633,0.027334461814729392,0.13975067415560433
pre_neuropil,WED_L | WED_L,13,1300-1400,1350.0,67,6,11.0,11.0,0.08955223880597014,0.04169038288133413,0.18192963699399334
pre_neuropil,WED_L | WED_L,14,1400-1500,1450.0,57,4,4.0,4.0,0.07017543859649122,0.02762597299465902,0.1670040170121784
pre_neuropil,WED_L | WED_L,18,1800-1900,1850.0,51,3,7.0,7.0,0.058823529411764705,0.020206272864052077,0.15924873938941972
pre_neuropil,AL_L | MB_CA_L,3,300-400,350.0,144,35,65.0,65.0,0.24305555555555555,0.18026844362664393,0.3191958478853526
pre_neuropil,AL_L | MB_CA_R,7,700-800,750.0,72,5,10.0,10.0,0.06944444444444445,0.03002493884382272,0.15248175932710195
pre_neuropil,AL_L | MB_ML_L,4,400-500,450.0,185,10,24.0,24.0,0.05405405405405406,0.02962248683456714,0.09662935597972802
pre_neuropil,AL_L | MB_ML_L,7,700-800,750.0,207,10,10.0,10.0,0.04830917874396135,0.02644895792995486,0.08662929607684455
pre_neuropil,AL_R | MB_CA_R,17,1700-1800,1750.0,98,2,5.0,5.0,0.02040816326530612,0.005614496475772293,0.07138350826885075
pre_neuropil,AMMC_R | AMMC_R,14,1400-1500,1450.0,431,44,101.0,101.0,0.10208816705336426,0.07692981742049515,0.1342772060105657
pre_neuropil,AMMC_R | LAL_R,4,400-500,450.0,94,6,6.0,6.0,0.06382978723404255,0.029579332197396002,0.1323313479223077
pre_neuropil,AMMC_R | LAL_R,9,900-1000,950.0,102,3,7.0,7.0,0.029411764705882353,0.010052266068000588,0.0829319669745838
pre_neuropil,AMMC_R | LAL_R,10,1000-1100,1050.0,100,0,0.0,0.0,0.0,0.0,0.03699480747600191
pre_neuropil,AMMC_R | LAL_R,15,1500-1600,1550.0,79,2,3.0,3.0,0.02531645569620253,0.006970221164761904,0.08768753532473128
pre_neuropil,AOTU_L | AOTU_R,13,1300-1400,1350.0,182,2,8.0,8.0,0.01098901098901099,0.0030187111424065417,0.039176362511716106
pre_neuropil,AOTU_L | LAL_L,10,1000-1100,1050.0,266,10,13.0,13.0,0.03759398496240601,0.020546059644899466,0.067807996957196
pre_neuropil,AOTU_L | LAL_R,5,500-600,550.0,310,37,58.0,58.0,0.11935483870967742,0.08784363331389716,0.16018467141052428
pre_neuropil,AOTU_L | LH_L,6,600-700,650.0,92,5,12.0,12.0,0.05434782608695652,0.023434718368504144,0.12098691065271419
pre_neuropil,AOTU_L | LH_L,12,1200-1300,1250.0,81,2,5.0,5.0,0.024691358024691357,0.0067974449101870366,0.08562891197134277
pre_neuropil,AOTU_L | LH_L,14,1400-1500,1450.0,71,0,0.0,0.0,0.0,0.0,0.05132974174790491
pre_neuropil,AOTU_L | LH_L,16,1600-1700,1650.0,62,1,1.0,1.0,0.016129032258064516,0.0028527936922403963,0.08586923007388922
pre_neuropil,AOTU_L | LH_L,19,1900-2000,1950.0,56,0,0.0,0.0,0.0,0.0,0.06419614448811528
pre_neuropil,AOTU_L | SIP_R,3,300-400,350.0,149,25,38.0,38.0,0.16778523489932887,0.11630770351545355,0.23596288250301267
pre_neuropil,AOTU_L | SIP_R,6,600-700,650.0,100,9,12.0,12.0,0.09,0.04807199516388488,0.16226374696643667
pre_neuropil,AOTU_L | SIP_R,9,900-1000,950.0,85,5,6.0,6.0,0.058823529411764705,0.025384785707111474,0.1304161003642785
pre_neuropil,AOTU_R | LAL_L,7,700-800,750.0,297,25,33.0,33.0,0.08417508417508418,0.05766371722826745,0.12130621246230726
pre_neuropil,AOTU_R | LAL_L,16,1600-1700,1650.0,208,1,1.0,1.0,0.004807692307692308,0.0008491586222405118,0.026726161805852935
pre_neuropil,AOTU_R | LAL_R,3,300-400,350.0,447,62,105.0,105.0,0.13870246085011187,0.10972757932267332,0.1738345409430697
pre_neuropil,AOTU_R | LAL_R,18,1800-1900,1850.0,261,4,6.0,6.0,0.01532567049808429,0.00597547629605668,0.03873653269346762
pre_neuropil,AOTU_R | SIP_L,16,1600-1700,1650.0,70,1,1.0,1.0,0.014285714285714285,0.0025261814032348645,0.07658369703926908
pre_neuropil,ATL_L | SLP_L,12,1200-1300,1250.0,219,1,1.0,1.0,0.0045662100456621,0.0008064827143618118,0.02540765324588977
pre_neuropil,ATL_L | SLP_L,16,1600-1700,1650.0,206,5,6.0,6.0,0.024271844660194174,0.010410876514298843,0.055551258734383976
pre_neuropil,AVLP_L | FB,0,0-100,50.0,148,30,92.0,92.0,0.20270270270270271,0.14583936224517996,0.2746093158509413
pre_neuropil,AVLP_L | FB,6,600-700,650.0,107,2,3.0,3.0,0.018691588785046728,0.005140857096348456,0.06560514440489296
pre_neuropil,AVLP_L | MB_ML_L,2,200-300,250.0,132,6,8.0,8.0,0.045454545454545456,0.020996036056019796,0.09562214276401765
pre_neuropil,AVLP_R | FB,1,100-200,150.0,153,25,37.0,37.0,0.16339869281045752,0.11319476938675144,0.23009170563008086
pre_neuropil,AVLP_R | FB,3,300-400,350.0,90,10,15.0,15.0,0.1111111111111111,0.0614825297021024,0.19257963462587152
pre_neuropil,AVLP_R | MB_ML_R,4,400-500,450.0,101,10,11.0,11.0,0.09900990099009901,0.05467244346105629,0.1727334717481736
pre_neuropil,AVLP_R | MB_ML_R,6,600-700,650.0,146,9,10.0,10.0,0.06164383561643835,0.03276635005485378,0.11299824402315925
pre_neuropil,CRE_R | MB_CA_R,8,800-900,850.0,98,7,19.0,19.0,0.07142857142857142,0.03502800789949942,0.14016169846803606
pre_neuropil,CRE_R | MB_CA_R,16,1600-1700,1650.0,78,0,0.0,0.0,0.0,0.0,0.04693945377411976
pre_neuropil,CRE_R | PVLP_R,3,300-400,350.0,79,2,7.0,7.0,0.02531645569620253,0.006970221164761904,0.08768753532473128
pre_neuropil,CRE_R | PVLP_R,19,1900-2000,1950.0,150,0,0.0,0.0,0.0,0.0,0.02497113914571871
pre_neuropil,EB | GA_L,13,1300-1400,1350.0,62,1,1.0,1.0,0.016129032258064516,0.0028527936922403963,0.08586923007388922
pre_neuropil,EB | MB_ML_R,4,400-500,450.0,32,4,4.0,4.0,0.125,0.04970053844474301,0.2806864978482796
pre_neuropil,EB | MB_ML_R,13,1300-1400,1350.0,280,0,0.0,0.0,0.0,0.0,0.013534309276723356
pre_neuropil,FB | FLA_R,8,800-900,850.0,151,5,6.0,6.0,0.033112582781456956,0.014224835577160273,0.07516716243887676
pre_neuropil,FB | ICL_L,13,1300-1400,1350.0,355,2,2.0,2.0,0.005633802816901409,0.0015463216132914868,0.020306217222785493
pre_neuropil,FB | MB_VL_R,2,200-300,250.0,35,2,4.0,4.0,0.05714285714285714,0.015812829614043955,0.1860738073937003
pre_neuropil,FB | MB_VL_R,9,900-1000,950.0,76,0,0.0,0.0,0.0,0.0,0.04811526823109757
pre_neuropil,FB | MB_VL_R,15,1500-1600,1550.0,183,1,1.0,1.0,0.00546448087431694,0.0009652423746200223,0.030299743581398343
pre_neuropil,FB | SAD,13,1300-1400,1350.0,127,3,3.0,3.0,0.023622047244094488,0.008065533976537018,0.0671521337988494
pre_neuropil,GNG | MB_ML_L,12,1200-1300,1250.0,198,2,2.0,2.0,0.010101010101010102,0.0027743880346107024,0.03607587870921218
pre_neuropil,GNG | MB_ML_L,13,1300-1400,1350.0,241,1,1.0,1.0,0.004149377593360996,0.0007328240816957699,0.02312586659831939
pre_neuropil,GNG | MB_ML_R,12,1200-1300,1250.0,128,0,0.0,0.0,0.0,0.0,0.02913799589810803
pre_neuropil,IB_L | MB_ML_L,9,900-1000,950.0,74,0,0.0,0.0,0.0,0.0,0.049351503566216516
pre_neuropil,IB_L | PVLP_L,15,1500-1600,1550.0,155,2,5.0,5.0,0.012903225806451613,0.003545617390420284,0.045821802731260686
pre_neuropil,IB_R | MB_ML_R,1,100-200,150.0,72,4,10.0,10.0,0.05555555555555555,0.02181386292692504,0.13432208357209396
pre_neuropil,IB_R | MB_ML_R,4,400-500,450.0,61,0,0.0,0.0,0.0,0.0,0.05924591620194442
pre_neuropil,IB_R | MB_ML_R,10,1000-1100,1050.0,109,1,1.0,1.0,0.009174311926605505,0.0016212895577145392,0.050146852687698494
pre_neuropil,IB_R | MB_ML_R,12,1200-1300,1250.0,105,0,0.0,0.0,0.0,0.0,0.035295328256842964
pre_neuropil,LAL_R | SLP_L,10,1000-1100,1050.0,133,0,0.0,0.0,0.0,0.0,0.028073334424619414
pre_neuropil,LAL_R | SLP_L,12,1200-1300,1250.0,119,3,3.0,3.0,0.025210084033613446,0.00861007531151179,0.07150610682874037
pre_neuropil,LA_L | LOP_L,3,300-400,350.0,150,1,1.0,1.0,0.006666666666666667,0.0011777710231334546,0.036793752933975674
pre_neuropil,LA_L | PLP_L,5,500-600,550.0,100,1,1.0,1.0,0.01,0.0017673865655472645,0.0544875247609346
pre_neuropil,LA_L | PLP_L,6,600-700,650.0,77,0,0.0,0.0,0.0,0.0,0.04752008866722084
pre_neuropil,LA_L | PLP_L,9,900-1000,950.0,79,0,0.0,0.0,0.0,0.0,0.04637283683559951
